"X1","X2","X3","X4"
4.9114087408134,1.34226530214364,0.167112042773246,0.445841708571182
3.68127582288255,2.98689744483479,1.13902834986715,-0.757926006033935
4.48663648737803,2.42012203263593,2.42749698940951,0.926672237332075
3.86385268528987,1.93201978452115,2.55007752961263,0.861984306418448
5.97120375683378,4.07216631498561,3.01695029247673,1.88029539259643
5.09634954800666,3.15402350215525,0.562756880514926,1.42473141937511
4.03480589555471,3.85884639669539,1.23454998935451,0.607998011635217
5.60688763090129,2.52499168958809,-0.485875477433802,0.822704177779423
3.60674017252814,4.34015287761101,-0.106688281568475,-1.17331675526717
5.17021987754045,3.20450164919986,1.72215618704259,-0.450760579292306
5.6631207267698,3.96280054776533,0.881811384131835,0.5338339949843
5.08599836611698,4.5689104147971,0.804038694247361,0.685298251936807
4.34763620078159,2.81750529299879,2.19892530440617,0.205967731366075
4.87742228402535,2.78276798218416,1.74542223591927,0.435254411287701
5.33042809920335,3.48012539490931,-0.0895975174516832,1.7539678454969
6.41544574933311,5.47641950357754,1.18075550485624,0.433189384277372
6.31747793438753,4.8848931723919,0.0959935098926372,-0.640429514269244
4.86896137760282,2.97459826635881,1.15576606501571,-0.0887554196384859
4.99769088986141,3.77836613407168,1.4311951282764,-0.752079287927082
5.5043163553679,4.39139426565596,1.18635275716483,0.940231002866314
4.91035093995655,2.58728871014203,3.5593339927564,-1.77087555836358
4.17635873637262,4.1910318527186,0.47916256748103,0.502749346581302
4.51906417935869,3.58567213626083,1.91292845924573,1.25094214433728
4.66469302649044,2.38290532256295,2.49968666845536,-0.250271511396455
6.01751764800295,2.75274352952584,2.67145412791719,0.68139543514081
5.71657551385478,3.06335046617512,1.90741241397442,0.375756705428773
3.5112144341281,1.18434170342351,1.37610822383698,0.340225783906312
5.6964856842142,2.90826247240844,0.742020466285289,-0.625988184820491
4.31763325616118,3.91516822625218,2.56270039292857,-0.379551086884134
6.21655734256259,2.94770336645592,0.38620011523267,0.694880204075484
5.04585045045852,4.53311011589355,0.44698252352648,-0.125713262754306
4.15437353679511,4.06032044412707,0.873070561324701,0.881099129193578
4.91393466655462,5.57410162153908,2.63207457973181,-0.57341757709905
5.8594188088197,3.18499416954485,1.14422957645352,0.357966384278926
5.40234496426381,3.86738960554832,2.48918710305759,2.3564776139167
3.76803709498023,3.04760320114811,1.03981174222305,-0.789877779551423
5.46813633183095,3.88539055530088,0.417021955622222,-0.228087887493634
4.93250931861685,2.77022711236306,0.946237100054976,1.0751362458939
5.38098391201375,3.37732649338597,1.57630575078993,1.07567653689941
5.19048218275284,3.52029307188285,1.81353198630706,0.670863715969347
3.79667043884126,3.38647800589083,0.571179607264367,0.0330305373711792
5.11054759823974,1.47562065151664,0.3518709706304,-0.147914768650706
3.99455562000995,3.46639662220912,2.37574148918649,0.651239522765886
4.77514747070886,4.13626435478483,2.85882919171258,0.43822325694433
5.20119947274852,3.56136391422044,1.36886590561031,-1.19529460731372
5.59692398350367,3.96900884073336,3.20488010479768,0.734131662191665
5.03684011450873,4.56408962528733,0.501948604000267,2.64873045839034
2.47873116995188,2.36987634831903,0.0587160144367345,-0.0213378080635065
4.23797836878579,3.19069967260328,1.50648664630503,1.84136094076734
3.54120902040926,2.76536709862587,3.03626086162667,-1.17500102341541
7.07761409493306,4.74989930205161,4.4728823094981,-0.555252934019511
7.17261163204592,4.02605031852493,5.57335079619349,0.8686938003812
6.27957453069635,3.52351886345348,5.5067268096197,1.35692406232039
5.56912463383895,2.10996177282367,4.06153818651164,2.4359750455001
5.57206755454732,2.48512378654595,5.76176124750674,1.43505427337987
5.98588324373159,2.18560108007496,3.18806797224875,2.41551357426282
6.07483161457697,2.09234505581025,4.59808529693849,0.0531415057242035
4.52798302452289,2.30774591666023,3.8049662096582,0.445415631594156
6.80491182855373,4.12076783361501,4.4935544620326,2.00451460589433
6.76285752127551,2.7286205560181,3.24929410492223,1.25529668843716
4.36864039637998,1.23431959621133,2.34651741423346,0.439944754875963
7.10232270123523,2.58696393419891,4.40797218089581,3.24579802776836
8.23458964012177,2.63833870618089,4.22475592770399,3.5489022012351
4.95083366101684,1.38642396684913,5.42096303503897,0.839516223731527
6.85110419439204,4.29351702457452,4.05729233980235,1.58365706667413
7.16402190821034,2.32587500176839,4.34095951905477,1.66735866089832
6.58332255453766,4.11502549803898,3.33920761110185,0.786915659206157
5.4770588085136,2.59859823895313,3.93446665654719,1.38812928491677
5.80943261925962,2.53675306357338,5.11333957154967,2.32842009218426
5.45367814574554,3.53796245428832,4.8517352440436,0.278461610359108
5.04495131796063,2.32272420958584,4.68237878851563,1.31241207130629
6.20832962075832,2.33888362211483,4.37314827264643,1.99277665930192
6.79227563855894,1.90630492566587,5.25664206007419,2.79111727325114
6.22186819070596,2.41934495308663,3.98146726898669,0.63881162299747
6.83301864661773,2.0766456853363,2.38054082022791,-0.134600355515584
8.35309720898192,2.94338398897676,2.43946194583685,1.95152971844085
5.09152421976745,3.49339259917224,4.98830443022894,2.14038105363437
8.37422921298986,2.60492859284891,4.43395331572053,2.39276683039783
7.14592842749954,2.64003640028251,5.0641264985022,1.42071225990837
5.04362981287095,2.91852749027244,5.34972802279485,0.671016349093701
4.56430059315556,1.60225547286127,4.0722109789536,0.830571278633773
5.03862283720848,2.58412273038911,5.10055204775859,0.749644949034294
6.41187603823311,2.86841666488713,4.19012677286709,2.13483994559928
6.50243321955093,0.635308867416242,4.84236622222668,1.43074246617265
5.90770803357891,2.6902937164305,5.50265843194877,-1.35281385508824
5.73165658731886,3.81852266003347,3.50150245463061,0.493670423375644
8.26374702420017,2.73913250471611,4.2629292763581,0.640471165870512
7.01950370614123,2.34366322071817,6.79716721246803,1.56287858603487
5.71221852450288,2.31551995729228,4.32095802228184,1.64956732425998
5.50394606020289,3.03918689527722,4.56152590316656,2.18261432653709
5.31688132915464,1.14319137746209,5.32666892921821,2.26497179136769
5.32998651686625,2.15232883732829,3.92690093641083,1.41103529361862
6.47309438195,2.56135105393794,4.62852339772406,0.383326124001597
5.30992236062321,0.891030328938349,3.73590874265799,-0.189129194003983
6.12131565205126,1.01232228503153,1.24848251922358,2.65909151589698
4.43982622417697,4.27062615784016,4.30463837518532,1.97461027670689
4.70957685076239,2.82577476758637,1.49922275228225,2.25242180831245
3.78031368030437,1.55161489930663,3.85300347369448,1.2444178766576
5.19546632069223,2.02541124082617,1.60165581988598,0.89033784329516
5.48540528923959,1.90842395235698,4.54921185562062,-0.141263422591988
5.84968816442031,3.39552911707294,6.52566998600662,2.6483151190968
4.88467174992788,1.46454340745907,4.48538338674431,1.81404147241442
7.90631697473937,1.54537127798088,4.61009017815113,3.26775530827099
6.57143972385008,2.35518955736007,6.19852354414514,1.72639777870148
7.09068901723989,2.69806672436544,5.26283513788598,0.579876939374783
8.46878182192169,1.81896854140705,6.28870452824482,2.1691852304457
4.1668312086396,3.89175145573226,4.39680079196701,1.2444777061289
6.57249660172918,3.26535046636243,6.52832073286194,-0.149092922520115
5.37078118295299,2.44440801514353,5.78234766062343,1.79461994445769
6.59328213967045,4.32983141685688,7.29106809238619,1.29634377386782
5.85554376197656,2.16089458237322,4.98556806427804,1.64567130910698
6.59800298207907,2.16443315044251,4.60651780486121,0.84399281333761
7.66824397505161,2.99424767018214,6.86537770654615,4.3585904937972
6.27173762273036,1.80563375642184,5.0783516709703,1.622946096951
5.58904583142163,3.66749933168719,3.30169445681755,1.69061125029797
7.14502160835077,3.30810456627133,3.99714353151968,0.5464934088038
4.94137665219554,2.34974240500719,4.62781645449587,2.08945266740533
9.64076286528124,3.90163604836895,6.71711506046402,-0.574673308051219
8.02421822480578,1.07985540870824,5.56951313827442,0.884152348943249
5.27501769564027,0.147286586558393,6.77746182365979,1.29812156594128
7.8173631593192,2.51994428652055,5.24067282586634,3.0143860730898
4.80941373864953,2.33069078152543,4.45620949806992,2.34439416258847
7.91181655090688,4.68163060258845,6.08018497513417,1.1838758695733
7.88330180378805,3.67612963847899,5.28942540088956,4.68714640404792
6.74240345638093,2.0702137204301,5.58975309280719,0.584092549118163
6.56870263083685,2.61318288095126,7.34354225650658,2.56615514275067
4.63653874066289,1.23835476280634,4.62407711618455,0.936710175783749
5.81811197349265,3.81091609397194,4.89400680258245,2.08599081462363
8.28429742984658,3.69389342196999,7.30817331766476,1.73678782071271
5.72713325206339,3.74340190610179,7.07331689404047,2.48717518183948
8.2805342533936,5.38411847218549,6.20270355763146,2.74380851561957
8.19381113565914,1.81057824944938,7.22719673525046,0.554368634357518
7.35592164664965,3.47797972869815,4.84665791863801,1.73212294003383
6.96659372715145,4.92819879608886,7.34536081286849,0.993177935459218
6.38308195921949,3.63722658610924,6.92177600504895,1.76747412492421
8.77003213751169,2.03791185433328,6.5206301261188,2.45858069011635
5.71681132470541,1.21248817606127,6.41451502378184,1.01339875543634
6.54887928138186,3.14502783222829,4.67505436986954,3.19196880369049
4.29050647668466,2.76888334679007,5.1043404313468,-0.838223333840406
6.32422679570921,2.92727788127639,4.90393436123956,1.97557143036169
7.93497250918068,4.58353601062574,5.99036111070423,0.853616360621533
7.65671984384878,3.54698066498999,4.75942373095552,3.22221501201319
6.70351144618713,3.74889146101969,6.47002844952346,2.8279680051268
6.9562279114727,3.0993677826205,5.74700616250096,3.80613426294489
7.33243437186272,2.4493576528686,6.65892170777972,2.63183934936829
7.971375892943,2.47074917301233,5.13718569164954,1.28647687041571
7.46330119953229,1.55051815595809,5.82696511426852,2.32591978765654
6.69676593951285,3.86521322045576,4.08834585098804,2.09043390058337
6.46099794044274,4.68274955017703,4.78885557175706,1.0777821713148
6.21325766074419,2.58546864235058,4.05126471173016,1.49596366356308
